SISID,Station ID,Count Location,Quadrant,From Intersection,To Intersection,Day,Date,Temperature,Weather,Start Time,End Time,Duration,Travel Lanes,Parking,Speed limit,Bike Lanes,On Sidewalk,On Path/Trail,With Helmet,No Helmet,Male,Female,Peak Hour,CaBi Bikes,Total
49721015,31,Arlington Memorial Bridge,SW,Ohio Dr,"GW Memorial Pkwy, Memorial Ave [Street Break]",Thursday,6/28/2012,0,,6:00,10:00,4,6,0,25,No,380,0,413,45,378,80,194,16,458
49721015,31,Arlington Memorial Bridge,SW,Ohio Dr,"GW Memorial Pkwy, Memorial Ave [Street Break]",Thursday,6/28/2012,0,,15:00,19:00,4,6,0,25,No,442,0,344,101,349,96,217,14,445
49721015,31,Arlington Memorial Bridge,SW,Ohio Dr,"GW Memorial Pkwy, Memorial Ave [Street Break]",Wednesday,6/19/2013,,,6:00,10:00,4,4,0,25,No,,0,,,,,201,,490
49721015,31,Arlington Memorial Bridge,SW,Ohio Dr,"GW Memorial Pkwy, Memorial Ave [Street Break]",Wednesday,6/19/2013,,,15:00,19:00,4,4,0,25,No,,0,,,,,254,,612
49721015,31,Arlington Memorial Bridge,SW,Ohio Dr,"GW Memorial Pkwy, Memorial Ave [Street Break]",Thursday,7/10/2014,,,15:00,19:00,4,6,0,25,No,410,0,324,95,314,105,214,48,419
49721015,31,Arlington Memorial Bridge,SW,Ohio Dr,"GW Memorial Pkwy, Memorial Ave [Street Break]",Thursday,7/10/2014,,,6:00,10:00,4,6,0,25,0,409,0,357,55,317,95,173,50,412
49721015,31,Arlington Memorial Bridge,SW,Ohio Dr,"GW Memorial Pkwy, Memorial Ave [Street Break]",Wednesday,8/12/2015,0,,6:00,10:00,4,4,0,25,No,530,0,469,66,405,130,240,50,535
49721015,31,Arlington Memorial Bridge,SW,Ohio Dr,"GW Memorial Pkwy, Memorial Ave [Street Break]",Wednesday,8/15/2015,0,,15:00,19:00,4,4,0,,No,549,0,412,152,438,126,249,48,564
53191050,12,East Capitol St,BN,5th St,6th,Thursday,6/10/2004,78,Mostly Sunny,8:30,9:30,1,2,2,,Yes,3,,13,14,,,27,,27
53191050,12,East Capitol St,BN,5th St,6th,Monday,5/3/2005,48,Sunny,8:30,9:30,1,2,2,25,Yes,0,,22,9,20,11,31,,31
53191050,12,East Capitol St,BN,5th St,6th,Thursday,6/30/2005,76,Overcast & Humid,8:30,9:30,1,2,2,25,Yes,2,,10,17,19,8,27,,27
53191050,12,East Capitol St,BN,5th St,6th,Thursday,8/31/2006,70,Overcast,8:00,10:00,2,2,2,25,Yes,0,0,23,13,26,10,29,,36
53191050,12,East Capitol St,BN,5th St,6th,Monday,9/11/2006,67,Cloudy,16:00,18:15,2.25,2,2,25,Yes,1,0,28,11,24,15,19,,39
53191050,12,East Capitol St,BN,5th St,6th,Wednesday,8/15/2007,95,Warm!,17:00,18:00,1,2,2,25,Yes,0,0,10,5,12,3,15,,15
53191050,12,East Capitol St,BN,5th St,6th,Tuesday,10/30/2007,56,Cool,18:00,19:00,1,2,2,25,Yes,0,0,17,10,15,12,27,,27
53191050,12,East Capitol St,BN,5th St,6th,Wednesday,5/7/2008,0,Clear,15:00,19:00,4,2,2,25,Yes,4,0,51,33,50,34,43,,84
53191050,12,East Capitol St,BN,5th St,6th,Wednesday,5/7/2008,0,Clear,6:00,10:00,4,2,2,25,Yes,2,0,82,33,75,40,54,,115
53191050,12,East Capitol St,BN,5th St,6th,Thursday,5/28/2009,0,Clear,15:00,19:00,4,2,1,25,Yes,7,0,60,35,67,28,34,,95
53191050,12,East Capitol St,BN,5th St,6th,Thursday,5/28/2009,0,Clear,6:00,10:00,4,2,1,25,Yes,0,0,99,26,85,40,54,,125
53191050,12,East Capitol St,BN,5th St,6th,Thursday,6/10/2010,,Clear,6:00,10:00,4,2,2,25,Yes,4,0,184,39,149,74,98,,223
53191050,12,East Capitol St,BN,5th St,6th,Thursday,6/10/2010,,Clear,15:00,19:00,4,2,2,25,Yes,9,0,135,43,114,64,74,,178
53191050,12,East Capitol St,BN,5th St,6th,Thursday,6/16/2011,,,6:00,10:00,4,2,2,25,Yes,2,0,158,32,124,66,74,,190
53191050,12,East Capitol St,BN,5th St,6th,Thursday,6/16/2011,,,15:00,19:00,4,2,2,25,Yes,12,0,95,65,108,52,63,,160
53191050,12,East Capitol St,BN,5th St,6th,Thursday,6/14/2012,0,,15:00,19:00,4,2,2,25,Yes,8,0,176,87,177,86,120,1,263
53191050,12,East Capitol St,BN,5th St,6th,Thursday,6/14/2012,0,,6:00,10:00,4,2,2,25,Yes,14,0,261,69,208,122,148,,330
53191050,12,East Capitol St,BN,5th St,6th,Thursday,6/6/2013,,,6:00,10:00,4,2,2,25,Yes,10,0,203,81,188,96,115,37,284
53191050,12,East Capitol St,BN,5th St,6th,Thursday,6/20/2013,,,15:00,19:00,4,2,2,25,Yes,11,0,194,92,182,104,135,31,286
53191050,12,East Capitol St,BN,5th St,6th,Thursday,6/26/2014,,,6:00,10:00,4,2,2,25,Yes,10,0,277,78,223,132,141,,355
53191050,12,East Capitol St,BN,5th St,6th,Thursday,6/26/2014,,,15:00,19:00,4,2,2,25,Yes,3,0,203,87,191,99,121,34,290
53191050,12,East Capitol St,BN,5th St,6th,Tuesday,7/7/2015,0,,15:00,19:00,4,2,1,25,Yes,10,0,242,81,212,111,141,0,323
53191050,12,East Capitol St,BN,5th St,6th,Tuesday,7/7/2015,0,,6:00,10:00,4,2,1,25,Yes,5,0,299,89,238,150,180,0,388
53191140,,East Capitol St,BN,14th St,15th St,Thursday,3/25/2004,65,Sunny,16:00,18:00,2,2,2,25,Yes,1,,1,3,,,2,,4
53191140,,East Capitol St,BN,14th St,15th St,Thursday,6/16/2005,74,Partly Cloudy,8:15,9:30,1.25,2,2,25,Yes,3,,6,3,6,3,8,,9
53191140,,East Capitol St,BN,14th St,15th St,Thursday,9/29/2005,70,Partly Cloudy & Breezy,8:30,9:30,1,2,2,25,Yes,3,,1,3,4,0,4,,4
53191140,,East Capitol St,BN,14th St,15th St,Friday,10/20/2006,0,"Sunny, Clear",16:30,18:00,1.5,2,2,25,Yes,7,0,1,6,3,4,6,,7
53191140,,East Capitol St,BN,14th St,15th St,Monday,10/23/2006,46,"Clear, Windy",7:30,9:00,1.5,2,2,25,Yes,0,0,1,0,1,0,1,,1
53191140,,East Capitol St,BN,14th St,15th St,Thursday,8/16/2007,95,Warm!,17:00,18:00,1,2,2,25,Yes,0,0,3,0,2,1,3,,3
53191277,36,Whitney Young Memoria Brg (East Capitol St),BN,"C St, Independence Ave","Anacostia Fwy (W), Kenilworth Ave (M)",Thursday,9/2/2004,71,Sunny,8:30,9:30,1,6,0,40,No,0,,0,0,0,0,0,,0
53191277,36,Whitney Young Memoria Brg (East Capitol St),BN,"C St, Independence Ave","Anacostia Fwy (W), Kenilworth Ave (M)",Tuesday,5/10/2005,60,Sunny,8:30,9:30,1,6,0,40,No,0,,0,0,0,0,0,,0
53191277,36,Whitney Young Memoria Brg (East Capitol St),BN,"C St, Independence Ave","Anacostia Fwy (W), Kenilworth Ave (M)",Tuesday,9/13/2005,73,Sunny,8:30,9:30,1,6,0,40,No,1,,0,1,1,0,1,,1
53191277,36,Whitney Young Memoria Brg (East Capitol St),BN,"C St, Independence Ave","Anacostia Fwy (W), Kenilworth Ave (M)",Thursday,10/12/2006,64,,8:30,10:00,1.5,6,0,45,No,0,0,0,0,0,0,0,,0
53191277,36,Whitney Young Memoria Brg (East Capitol St),BN,"C St, Independence Ave","Anacostia Fwy (W), Kenilworth Ave (M)",Friday,10/13/2006,55,Chilly,17:00,18:00,1,6,0,45,No,0,0,0,0,0,0,0,,0
53191277,36,Whitney Young Memoria Brg (East Capitol St),BN,"C St, Independence Ave","Anacostia Fwy (W), Kenilworth Ave (M)",Monday,7/23/2007,88,Humid,16:00,19:00,3,6,0,45,No,0,0,0,0,0,0,0,,0
53191277,36,Whitney Young Memoria Brg (East Capitol St),BN,"C St, Independence Ave","Anacostia Fwy (W), Kenilworth Ave (M)",Tuesday,5/6/2008,0,Clear,15:00,19:00,4,6,0,35,No,16,0,8,8,12,4,11,,16
53191277,36,Whitney Young Memoria Brg (East Capitol St),BN,"C St, Independence Ave","Anacostia Fwy (W), Kenilworth Ave (M)",Tuesday,5/6/2008,0,Clear,6:00,10:00,4,6,0,35,No,3,0,3,0,2,1,3,,3
53191277,36,Whitney Young Memoria Brg (East Capitol St),BN,"C St, Independence Ave","Anacostia Fwy (W), Kenilworth Ave (M)",Thursday,5/21/2009,0,Clear,6:00,10:00,4,6,,35,No,5,0,3,2,5,0,2,,5
53191277,36,Whitney Young Memoria Brg (East Capitol St),BN,"C St, Independence Ave","Anacostia Fwy (W), Kenilworth Ave (M)",Thursday,5/21/2009,0,Clear,15:00,19:00,4,6,,35,No,10,0,6,4,10,0,4,,10
53191277,36,Whitney Young Memoria Brg (East Capitol St),BN,"C St, Independence Ave","Anacostia Fwy (W), Kenilworth Ave (M)",Tuesday,6/8/2010,,Clear,6:00,10:00,4,6,0,,No,21,0,16,5,20,1,12,,21
53191277,36,Whitney Young Memoria Brg (East Capitol St),BN,"C St, Independence Ave","Anacostia Fwy (W), Kenilworth Ave (M)",Tuesday,6/8/2010,,Clear,15:00,19:00,4,6,0,,No,11,0,9,2,8,3,8,,11
53191277,36,Whitney Young Memoria Brg (East Capitol St),BN,"C St, Independence Ave","Anacostia Fwy (W), Kenilworth Ave (M)",Wednesday,6/8/2011,,,15:00,19:00,4,6,0,25,No,2,0,9,2,8,3,8,,11
53191277,36,Whitney Young Memoria Brg (East Capitol St),BN,"C St, Independence Ave","Anacostia Fwy (W), Kenilworth Ave (M)",Wednesday,6/8/2011,,,6:00,10:00,4,6,0,25,No,3,0,16,5,20,1,12,,21
53191277,36,Whitney Young Memoria Brg (East Capitol St),BN,"C St, Independence Ave","Anacostia Fwy (W), Kenilworth Ave (M)",Wednesday,6/13/2012,0,,6:00,10:00,4,6,0,,No,0,0,1,1,2,0,1,,2
53191277,36,Whitney Young Memoria Brg (East Capitol St),BN,"C St, Independence Ave","Anacostia Fwy (W), Kenilworth Ave (M)",Wednesday,6/13/2012,0,,15:00,19:00,4,6,0,,No,1,0,0,1,1,0,1,,1
53191277,36,Whitney Young Memoria Brg (East Capitol St),BN,"C St, Independence Ave","Anacostia Fwy (W), Kenilworth Ave (M)",Tuesday,6/24/2014,,,15:00,19:00,4,6,0,40,No,1,0,3,2,2,3,5,,5
53191277,36,Whitney Young Memoria Brg (East Capitol St),BN,"C St, Independence Ave","Anacostia Fwy (W), Kenilworth Ave (M)",Tuesday,6/24/2014,,,6:00,10:00,4,6,0,40,No,4,0,7,6,13,0,6,,13
54843070,30,Theodore Roosevelt Memorial Brg,NW,Virginia Line (S),Rock Creek & Potomac Pky (S),Monday,10/18/2004,50,Mostly Sunny,8:30,9:30,1,7,0,45,No,24,,23,1,21,3,24,,24
54843070,30,Theodore Roosevelt Memorial Brg,NW,Virginia Line (S),Rock Creek & Potomac Pky (S),Tuesday,4/26/2005,55,Partly Cloudy,8:30,9:30,1,7,0,45,No,30,,28,2,28,2,30,,30
54843070,30,Theodore Roosevelt Memorial Brg,NW,Virginia Line (S),Rock Creek & Potomac Pky (S),Monday,10/31/2005,45,Sunny,8:30,9:30,1,7,0,45,No,32,0,28,4,28,4,32,,32
54843070,30,Theodore Roosevelt Memorial Brg,NW,Virginia Line (S),Rock Creek & Potomac Pky (S),Monday,10/16/2006,55,Overcast,17:00,18:30,1.5,6,0,40,No,47,0,47,0,40,7,40,,47
54843070,30,Theodore Roosevelt Memorial Brg,NW,Virginia Line (S),Rock Creek & Potomac Pky (S),Thursday,10/19/2006,70,Cool & Foggy,7:30,9:00,1.5,6,0,45,No,47,0,43,4,40,7,36,,47
54843070,30,Theodore Roosevelt Memorial Brg,NW,Virginia Line (S),Rock Creek & Potomac Pky (S),Thursday,5/22/2008,0,Clear,15:00,19:00,4,5,0,35,0,91,0,86,5,74,17,42,,91
54843070,30,Theodore Roosevelt Memorial Brg,NW,Virginia Line (S),Rock Creek & Potomac Pky (S),Thursday,5/22/2008,0,Clear,6:00,10:00,4,5,0,35,No,100,0,92,8,86,14,49,,100
54843070,30,Theodore Roosevelt Memorial Brg,NW,Virginia Line (S),Rock Creek & Potomac Pky (S),Tuesday,6/2/2009,0,Clear,6:00,10:00,4,5,,35,No,165,0,154,11,135,30,76,,165
54843070,30,Theodore Roosevelt Memorial Brg,NW,Virginia Line (S),Rock Creek & Potomac Pky (S),Tuesday,6/2/2009,0,Clear,15:00,19:00,4,5,,35,No,146,0,141,7,119,29,67,,148
54843070,30,Theodore Roosevelt Memorial Brg,NW,Virginia Line (S),Rock Creek & Potomac Pky (S),Wednesday,6/24/2009,0,Clear,6:00,10:00,4,5,0,35,No,145,0,137,8,118,27,60,,145
54843070,30,Theodore Roosevelt Memorial Brg,NW,Virginia Line (S),Rock Creek & Potomac Pky (S),Wednesday,6/24/2009,0,Clear,15:00,19:00,4,5,0,35,No,130,0,115,15,106,24,55,,130
54843070,30,Theodore Roosevelt Memorial Brg,NW,Virginia Line (S),Rock Creek & Potomac Pky (S),Wednesday,6/20/2012,0,,15:00,19:00,4,7,0,,No,133,0,104,29,113,20,53,0,133
54843070,30,Theodore Roosevelt Memorial Brg,NW,Virginia Line (S),Rock Creek & Potomac Pky (S),Wednesday,6/20/2012,0,,6:00,10:00,4,7,0,,No,183,0,162,21,153,30,77,0,183
54843070,30,Theodore Roosevelt Memorial Brg,NW,Virginia Line (S),Rock Creek & Potomac Pky (S),Wednesday,7/30/2014,,,15:00,19:00,4,7,0,25,No,171,0,145,26,136,35,82,5,171
54843070,30,Theodore Roosevelt Memorial Brg,NW,Virginia Line (S),Rock Creek & Potomac Pky (S),Wednesday,7/30/2014,,,6:00,10:00,4,7,0,40,No,197,0,188,9,154,43,89,5,197
58125180,33,Frederick Douglass Memorial Brg (South Capitol St),BN,Potomac Ave (E),Anacostia Dr (W),Monday,9/27/2004,70,Partly Cloudy,8:15,9:30,1.25,5,0,25,No,9,,7,2,9,0,9,,9
58125180,33,Frederick Douglass Memorial Brg (South Capitol St),BN,Potomac Ave (E),Anacostia Dr (W),Thursday,5/19/2005,60,Mostly Sunny,8:30,9:30,1,5,0,25,No,6,,3,3,6,0,6,,6
58125180,33,Frederick Douglass Memorial Brg (South Capitol St),BN,Potomac Ave (E),Anacostia Dr (W),Monday,8/15/2005,80,Sunny & Humid,8:00,9:15,1.25,5,0,30,No,10,,5,5,10,0,10,,10
58125180,33,Frederick Douglass Memorial Brg (South Capitol St),BN,Potomac Ave (E),Anacostia Dr (W),Tuesday,10/3/2006,75,Cool,8:00,9:15,1.25,5,0,,No,4,0,0,4,4,0,3,,4
58125180,33,Frederick Douglass Memorial Brg (South Capitol St),BN,Potomac Ave (E),Anacostia Dr (W),Thursday,10/5/2006,75,,18:00,19:00,1,5,0,,No,1,0,0,1,1,0,1,,1
58125180,33,Frederick Douglass Memorial Brg (South Capitol St),BN,Potomac Ave (E),Anacostia Dr (W),Thursday,10/26/2006,55,Sunny,16:15,18:30,2.25,8,0,25,No,3,0,3,0,3,0,3,,3
58125180,33,Frederick Douglass Memorial Brg (South Capitol St),BN,Potomac Ave (E),Anacostia Dr (W),Thursday,10/18/2007,70,Fair,16:00,17:00,1,4,0,,No,11,0,7,4,10,1,11,,11
58125180,33,Frederick Douglass Memorial Brg (South Capitol St),BN,Potomac Ave (E),Anacostia Dr (W),Tuesday,5/6/2008,0,Clear,6:00,10:00,4,5,0,30,No,24,0,24,0,21,3,11,,24
58125180,33,Frederick Douglass Memorial Brg (South Capitol St),BN,Potomac Ave (E),Anacostia Dr (W),Tuesday,5/6/2008,0,Clear,15:00,19:00,4,5,0,30,No,36,0,31,5,33,3,13,,36
58125180,33,Frederick Douglass Memorial Brg (South Capitol St),BN,Potomac Ave (E),Anacostia Dr (W),Thursday,5/21/2009,0,Clear,15:00,19:00,4,5,,30,No,46,0,37,9,41,5,19,,46
58125180,33,Frederick Douglass Memorial Brg (South Capitol St),BN,Potomac Ave (E),Anacostia Dr (W),Thursday,5/21/2009,0,Clear,6:00,10:00,4,5,,30,No,33,0,30,3,33,0,12,,33
58125180,33,Frederick Douglass Memorial Brg (South Capitol St),BN,Potomac Ave (E),Anacostia Dr (W),Tuesday,6/8/2010,,Clear,6:00,10:00,4,4,0,30,No,49,0,43,6,49,0,19,,49
58125180,33,Frederick Douglass Memorial Brg (South Capitol St),BN,Potomac Ave (E),Anacostia Dr (W),Tuesday,6/8/2010,,Clear,15:00,19:00,4,4,0,30,No,44,0,31,13,43,1,19,,44
58125180,33,Frederick Douglass Memorial Brg (South Capitol St),BN,Potomac Ave (E),Anacostia Dr (W),Tuesday,6/7/2011,,,15:00,19:00,4,5,0,30,No,31,0,21,11,27,5,15,,32
58125180,33,Frederick Douglass Memorial Brg (South Capitol St),BN,Potomac Ave (E),Anacostia Dr (W),Tuesday,6/7/2011,,,6:00,10:00,4,5,0,30,No,16,0,12,9,18,3,9,,21
58125180,33,Frederick Douglass Memorial Brg (South Capitol St),BN,Potomac Ave (E),Anacostia Dr (W),Wednesday,6/13/2012,0,,15:00,19:00,4,5,0,30,No,115,0,130,20,133,17,62,3,150
58125180,33,Frederick Douglass Memorial Brg (South Capitol St),BN,Potomac Ave (E),Anacostia Dr (W),Wednesday,6/13/2012,0,,6:00,10:00,4,5,0,30,No,43,0,95,18,105,8,43,2,113
58125180,33,Frederick Douglass Memorial Brg (South Capitol St),BN,Potomac Ave (E),Anacostia Dr (W),Thursday,6/6/2013,,,6:00,10:00,4,5,0,30,No,11,0,21,12,30,3,13,0,33
58125180,33,Frederick Douglass Memorial Brg (South Capitol St),BN,Potomac Ave (E),Anacostia Dr (W),Thursday,6/6/2013,,,15:00,19:00,4,5,0,30,No,64,0,46,21,55,12,26,3,67
58125180,33,Frederick Douglass Memorial Brg (South Capitol St),BN,Potomac Ave (E),Anacostia Dr (W),Tuesday,6/24/2014,,,15:00,19:00,4,5,0,30,No,116,0,96,20,108,8,44,,116
58125180,33,Frederick Douglass Memorial Brg (South Capitol St),BN,Potomac Ave (E),Anacostia Dr (W),Tuesday,6/24/2014,,,6:00,10:00,4,5,0,30,No,140,0,107,33,122,18,50,,140
